koi_score,koi_fpflag_nt,koi_model_snr,koi_fpflag_co,koi_fpflag_ss,koi_fpflag_ec,koi_duration_err2,koi_prad,koi_depth_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,koi_prad_err2,koi_insol,koi_time0bk_err2,koi_disposition
0.994,0.0,10.7,0.0,0.0,0.0,-0.195,2.28,-60.7,2.0,157.0,-157.0,-0.16,23.14,-0.00396,CONFIRMED
0.0,0.0,184.1,0.0,0.0,0.0,-0.0194,19.02,-38.1,1.0,154.0,-154.0,-2.28,68.29,-0.000346,CANDIDATE
0.0,0.0,51.7,1.0,1.0,1.0,-0.505,2.66,-64.2,1.0,148.0,-133.0,-0.27,46.94,-0.00185,FALSE POSITIVE
1.0,0.0,30.7,0.0,0.0,0.0,-0.0554,1.41,-11.8,1.0,73.0,-84.0,-0.05,427.17,-0.00173,CONFIRMED
0.0,0.0,1630.4,0.0,1.0,0.0,-0.00627,14.62,-26.1,1.0,167.0,-167.0,-1.58,155.89,-4.48e-05,FALSE POSITIVE
1.0,0.0,64.8,0.0,0.0,0.0,-0.0324,2.62,-14.3,1.0,164.0,-184.0,-0.26,526.23,-0.000988,CONFIRMED
1.0,0.0,86.1,0.0,0.0,0.0,-0.0314,3.11,-15.0,1.0,74.0,-83.0,-0.21,274.84,-0.000848,CONFIRMED
1.0,0.0,37.8,0.0,0.0,0.0,-0.0986,2.69,-23.5,2.0,74.0,-83.0,-0.18,35.44,-0.0031,CONFIRMED
1.0,0.0,21.1,0.0,0.0,0.0,-0.0777,2.67,-31.7,3.0,74.0,-83.0,-0.18,92.46,-0.00239,CONFIRMED
1.0,0.0,223.5,0.0,0.0,0.0,-0.0382,8.98,-38.4,1.0,81.0,-73.0,-1.35,4.25,-0.000704,CANDIDATE
0.987,0.0,139.3,0.0,0.0,0.0,-0.209,7.78,-8.5,2.0,89.0,-78.0,-0.52,7.8,-0.00147,CONFIRMED
0.0,0.0,58.3,1.0,1.0,0.0,-0.0878,4.37,-28.6,1.0,193.0,-214.0,-0.46,797.1,-0.00088,FALSE POSITIVE
1.0,0.0,88.0,0.0,0.0,0.0,-0.0417,3.91,-22.2,2.0,108.0,-108.0,-0.29,23.54,-0.00108,CONFIRMED
0.983,0.0,155.5,0.0,0.0,0.0,-0.0438,5.51,-23.9,1.0,108.0,-108.0,-0.41,9.67,-0.00088,CONFIRMED
1.0,0.0,59.3,0.0,0.0,0.0,-0.0317,2.43,-12.8,3.0,108.0,-108.0,-0.18,173.74,-0.00101,CONFIRMED
1.0,0.0,41.4,0.0,0.0,0.0,-0.0297,1.86,-10.4,4.0,108.0,-108.0,-0.13,583.01,-0.000981,CONFIRMED
1.0,0.0,62.4,0.0,0.0,0.0,-0.0538,3.07,-32.1,1.0,102.0,-102.0,-0.14,17.48,-0.00148,CONFIRMED
1.0,0.0,30.5,0.0,0.0,0.0,-0.0392,1.69,-17.6,3.0,101.0,-101.0,-0.08,234.93,-0.00134,CONFIRMED
1.0,0.0,62.8,0.0,0.0,0.0,-0.0296,1.73,-17.2,1.0,73.0,-81.0,-0.1,27.72,-0.00094,CONFIRMED
1.0,0.0,51.8,0.0,0.0,0.0,-0.0413,1.65,-18.5,2.0,73.0,-81.0,-0.09,15.9,-0.0012,CONFIRMED
0.0,0.0,307.5,0.0,0.0,0.0,-0.0165,22.94,-198.0,1.0,140.0,-175.0,-1.96,64.64,-0.000206,CANDIDATE
0.573,0.0,18.5,0.0,1.0,0.0,-0.0947,2.41,-14.0,1.0,280.0,-229.0,-0.63,71.57,-0.00358,FALSE POSITIVE
1.0,0.0,247.9,0.0,0.0,0.0,-0.0578,8.46,-33.2,1.0,113.0,-82.0,-0.5,14.22,-0.000412,CONFIRMED
1.0,0.0,29.2,0.0,0.0,0.0,-0.0546,1.97,-17.2,2.0,113.0,-82.0,-0.12,120.48,-0.00189,CONFIRMED
1.0,0.0,39.7,0.0,0.0,0.0,-0.0502,2.36,-13.2,1.0,78.0,-78.0,-0.29,449.79,-0.00157,CONFIRMED
1.0,0.0,60.8,0.0,0.0,0.0,-0.0367,2.35,-14.1,1.0,82.0,-82.0,-0.18,152.91,-0.00105,CONFIRMED
0.997,0.0,21.9,0.0,0.0,0.0,-0.122,1.55,-17.5,2.0,82.0,-82.0,-0.12,46.65,-0.00416,CONFIRMED
1.0,0.0,157.8,0.0,0.0,0.0,-0.0645,2.62,-17.9,1.0,481.0,-259.0,-0.58,29.68,-0.000491,CONFIRMED
0.0,0.0,192.3,0.0,1.0,0.0,-0.0142,588.66,-128.0,1.0,152.0,-152.0,-46.2,125.22,-0.000267,FALSE POSITIVE
1.0,0.0,87.2,0.0,0.0,0.0,-0.0281,2.33,-17.8,1.0,85.0,-85.0,-0.11,38.52,-0.000734,CONFIRMED
1.0,0.0,57.6,0.0,0.0,0.0,-0.0411,2.18,-23.5,2.0,85.0,-85.0,-0.1,15.06,-0.00117,CONFIRMED
0.998,0.0,14.9,0.0,0.0,0.0,-0.0987,1.42,-30.9,3.0,85.0,-85.0,-0.07,7.24,-0.00391,CONFIRMED
0.0,0.0,76.8,1.0,1.0,1.0,-0.0771,63.66,-6.1,1.0,125.0,-113.0,-18.0,904.92,-0.00151,FALSE POSITIVE
1.0,0.0,53.3,0.0,0.0,0.0,-0.325,3.16,-27.4,1.0,146.0,-146.0,-0.33,13.34,-0.00194,CONFIRMED
1.0,0.0,125.6,0.0,0.0,0.0,-0.0339,2.54,-2.7,1.0,71.0,-71.0,-0.12,406.25,-0.000755,CONFIRMED
1.0,0.0,64.5,0.0,0.0,0.0,-0.0456,3.2,-21.2,1.0,76.0,-84.0,-0.28,63.68,-0.00117,CONFIRMED
1.0,0.0,15.0,0.0,0.0,0.0,-0.097,1.78,-24.5,2.0,76.0,-84.0,-0.16,229.37,-0.0031,CONFIRMED
1.0,0.0,45.1,0.0,0.0,0.0,-0.106,2.66,-13.4,1.0,189.0,-189.0,-0.33,398.0,-0.00262,CONFIRMED
0.0,0.0,60.4,1.0,1.0,1.0,-0.173,4.68,-40.4,1.0,157.0,-192.0,-0.48,140.57,-0.00258,FALSE POSITIVE
1.0,0.0,46.8,0.0,0.0,0.0,-0.193,4.53,-69.4,2.0,102.0,-102.0,-0.2,0.73,-0.00362,CONFIRMED
0.0,0.0,125.4,0.0,1.0,0.0,-0.0257,21.58,-244.0,1.0,171.0,-155.0,-1.47,357.16,-0.00043,FALSE POSITIVE
0.997,0.0,1011.6,0.0,0.0,0.0,-0.00254,12.04,-44.0,1.0,130.0,-144.0,-0.79,175.76,-5.61e-05,CANDIDATE
1.0,0.0,175.2,0.0,0.0,0.0,-0.0188,4.16,-18.8,1.0,152.0,-152.0,-0.28,52.32,-0.000418,CONFIRMED
1.0,0.0,142.0,0.0,0.0,0.0,-0.0209,3.13,-4.2,1.0,84.0,-75.0,-0.17,174.81,-0.0007,CONFIRMED
0.0,0.0,52.7,0.0,0.0,0.0,-0.0419,2.92,-28.2,2.0,152.0,-152.0,-0.19,18.65,-0.00103,CONFIRMED
1.0,0.0,41.6,0.0,0.0,0.0,-0.0333,1.74,-13.7,3.0,152.0,-152.0,-0.12,209.79,-0.00109,CONFIRMED
1.0,0.0,48.5,0.0,0.0,0.0,-0.0336,1.72,-29.3,1.0,74.0,-92.0,-0.2,9.9,-0.00106,CONFIRMED
1.0,0.0,31.0,0.0,0.0,0.0,-0.0983,1.29,-26.4,2.0,74.0,-92.0,-0.15,5.74,-0.00287,CONFIRMED
0.986,0.0,18.2,0.0,0.0,0.0,-0.0866,1.3,-42.9,3.0,74.0,-92.0,-0.15,2.74,-0.00305,CONFIRMED
1.0,0.0,50.4,0.0,0.0,0.0,-0.0492,2.45,-14.3,1.0,157.0,-192.0,-0.25,158.11,-0.00147,CONFIRMED
0.0,0.0,147.4,0.0,1.0,0.0,-0.0388,4.14,-16.9,1.0,179.0,-179.0,-0.57,1635.2,-0.000225,FALSE POSITIVE
0.999,0.0,388.2,0.0,0.0,0.0,-0.00709,10.51,-47.4,1.0,106.0,-96.0,-0.57,83.21,-0.000144,CONFIRMED
1.0,0.0,435.9,0.0,0.0,0.0,-0.00982,8.95,-18.0,1.0,174.0,-217.0,-0.98,223.19,-0.000216,CONFIRMED
1.0,0.0,71.9,0.0,0.0,0.0,-0.114,3.52,-14.7,1.0,181.0,-217.0,-0.38,139.21,-0.00152,CONFIRMED
0.635,0.0,915.7,0.0,0.0,0.0,-0.00581,13.16,-11.2,1.0,61.0,-92.0,-0.65,163.04,-0.000163,CONFIRMED
1.0,0.0,210.5,0.0,0.0,0.0,-0.0432,4.87,-41.0,1.0,560.0,-301.0,-0.96,8.22,-0.000273,CANDIDATE
0.966,0.0,182.1,0.0,0.0,0.0,-0.0748,4.78,-54.8,1.0,118.0,-130.0,-0.47,0.62,-0.000718,CANDIDATE
1.0,0.0,431.4,0.0,0.0,0.0,-0.0248,6.96,-19.7,1.0,146.0,-190.0,-0.62,234.28,-0.000219,CONFIRMED
1.0,0.0,42.6,0.0,0.0,0.0,-0.0297,1.85,-18.9,1.0,90.0,-90.0,-0.05,177.19,-0.000969,CONFIRMED
0.997,0.0,25.4,0.0,0.0,0.0,-0.138,1.9,-39.6,3.0,90.0,-90.0,-0.06,6.04,-0.00397,CONFIRMED
0.415,0.0,60.2,0.0,0.0,0.0,-0.0452,2.57,-4.6,1.0,117.0,-117.0,-0.65,244.3,-0.00149,CONFIRMED
0.228,0.0,85.8,0.0,1.0,0.0,-0.0468,10.95,-174.0,1.0,186.0,-169.0,-2.03,347.06,-0.00105,FALSE POSITIVE
1.0,0.0,123.8,0.0,0.0,0.0,-0.0345,4.14,-22.5,1.0,103.0,-103.0,-0.15,30.14,-0.000771,CONFIRMED
1.0,0.0,86.2,0.0,0.0,0.0,-0.0323,2.96,-17.3,2.0,103.0,-103.0,-0.1,106.44,-0.000883,CONFIRMED
1.0,0.0,1072.1,0.0,0.0,0.0,-0.0109,13.12,-17.9,1.0,70.0,-88.0,-1.18,1183.18,-5.25e-05,CONFIRMED
1.0,0.0,58.0,0.0,0.0,0.0,-0.0443,2.23,-36.6,1.0,78.0,-86.0,-0.2,10.59,-0.00118,CONFIRMED
1.0,0.0,41.4,0.0,0.0,0.0,-0.0493,1.66,-27.7,2.0,78.0,-86.0,-0.15,24.75,-0.00134,CONFIRMED
1.0,0.0,114.9,0.0,0.0,0.0,-0.042,2.48,-3.5,2.0,71.0,-71.0,-0.11,83.56,-0.00113,CONFIRMED
1.0,0.0,36.9,0.0,0.0,0.0,-0.154,2.25,-41.4,3.0,78.0,-86.0,-0.21,4.05,-0.00275,CONFIRMED
0.999,0.0,44.4,0.0,0.0,0.0,-0.0496,1.16,-20.5,1.0,71.0,-89.0,-0.17,8.01,-0.00143,CONFIRMED
0.999,0.0,37.8,0.0,0.0,0.0,-0.0485,0.91,-15.6,2.0,71.0,-89.0,-0.13,22.19,-0.00159,CONFIRMED
0.998,0.0,30.9,0.0,0.0,0.0,-0.069,1.11,-26.4,3.0,71.0,-89.0,-0.16,2.86,-0.00229,CONFIRMED
1.0,0.0,46.2,0.0,0.0,0.0,-0.0635,4.56,-31.5,1.0,176.0,-193.0,-0.88,113.75,-0.00175,CONFIRMED
1.0,0.0,36.4,0.0,0.0,0.0,-0.063,2.85,-17.0,1.0,162.0,-217.0,-0.34,461.07,-0.00176,CONFIRMED
0.999,0.0,15.4,0.0,0.0,0.0,-0.446,3.43,-45.6,2.0,162.0,-217.0,-0.42,6.09,-0.0112,CONFIRMED
1.0,0.0,64.5,0.0,0.0,0.0,-0.0431,2.34,-28.8,1.0,676.0,-416.0,-0.43,14.66,-0.00122,CONFIRMED
1.0,0.0,14.2,0.0,0.0,0.0,-0.132,1.18,-30.1,2.0,676.0,-416.0,-0.22,28.06,-0.00405,CONFIRMED
0.997,0.0,1669.1,0.0,0.0,0.0,-0.00288,10.55,-12.5,1.0,152.0,-152.0,-0.87,251.48,-4.87e-05,CONFIRMED
1.0,0.0,48.1,0.0,0.0,0.0,-0.0604,1.87,-13.9,1.0,153.0,-153.0,-0.15,246.29,-0.00155,CANDIDATE
1.0,0.0,21.6,0.0,0.0,0.0,-0.155,1.85,-43.6,5.0,90.0,-90.0,-0.05,3.49,-0.00485,CONFIRMED
1.0,0.0,28.1,0.0,0.0,0.0,-0.0477,1.62,-21.8,2.0,90.0,-90.0,-0.05,66.47,-0.0017,CONFIRMED
0.996,0.0,21.4,0.0,0.0,0.0,-0.0705,1.75,-31.3,4.0,90.0,-90.0,-0.06,23.11,-0.00268,CONFIRMED
0.0,0.0,119.4,1.0,0.0,0.0,-0.0513,4.33,-26.5,1.0,158.0,-158.0,-0.39,192.74,-0.00069,FALSE POSITIVE
1.0,0.0,47.7,0.0,0.0,0.0,-0.0463,2.47,-19.8,1.0,83.0,-75.0,-0.2,88.23,-0.00133,CONFIRMED
1.0,0.0,23.8,0.0,0.0,0.0,-0.0752,2.43,-35.7,2.0,83.0,-75.0,-0.19,26.49,-0.00252,CONFIRMED
0.957,0.0,12.9,0.0,0.0,0.0,-0.183,1.08,-15.3,3.0,83.0,-75.0,-0.09,182.76,-0.00558,CONFIRMED
1.0,0.0,55.9,0.0,0.0,0.0,-0.0539,2.72,-18.5,1.0,111.0,-111.0,-0.24,43.57,-0.00165,CONFIRMED
1.0,0.0,44.8,0.0,0.0,0.0,-0.113,3.14,-24.0,2.0,111.0,-111.0,-0.27,19.55,-0.00282,CONFIRMED
1.0,0.0,21.2,0.0,0.0,0.0,-0.11,1.36,-13.2,4.0,111.0,-111.0,-0.12,227.24,-0.00392,CONFIRMED
1.0,0.0,63.1,0.0,0.0,0.0,-0.0498,3.09,-6.1,2.0,117.0,-117.0,-0.78,71.97,-0.00164,CONFIRMED
1.0,0.0,22.7,0.0,0.0,0.0,-0.14,2.64,-44.1,3.0,111.0,-111.0,-0.23,3.97,-0.00508,CONFIRMED
1.0,0.0,633.4,0.0,0.0,0.0,-0.00526,10.6,-14.4,1.0,166.0,-166.0,-2.56,431.02,-0.000121,CONFIRMED
0.0,0.0,54.5,1.0,0.0,1.0,-0.0654,540.37,-84.0,1.0,125.0,-125.0,-58.4,8.71,-0.00138,FALSE POSITIVE
1.0,0.0,77.4,0.0,0.0,0.0,-0.0352,2.68,-17.2,1.0,155.0,-155.0,-0.19,123.33,-0.000963,CONFIRMED
1.0,0.0,69.2,0.0,0.0,0.0,-0.0175,2.42,-13.9,1.0,99.0,-110.0,-0.12,480.19,-0.000426,CANDIDATE
1.0,0.0,502.3,0.0,0.0,0.0,-0.0272,9.66,-17.2,1.0,193.0,-265.0,-1.31,301.54,-0.000216,CONFIRMED
0.0,0.0,203.5,1.0,1.0,1.0,-0.0663,24.54,-10.1,1.0,165.0,-165.0,-1.96,317.36,-0.00115,FALSE POSITIVE
0.999,0.0,1173.9,0.0,0.0,0.0,-0.0101,13.61,-18.2,1.0,193.0,-265.0,-1.35,508.65,-7.48e-05,CONFIRMED
0.0,0.0,90.1,1.0,0.0,1.0,-0.0616,3.57,-13.2,1.0,164.0,-205.0,-0.33,425.74,-0.000863,FALSE POSITIVE
0.92,0.0,1077.8,0.0,1.0,0.0,-0.00343,13.26,-25.4,1.0,98.0,-109.0,-0.59,13.01,-0.000101,CONFIRMED
0.0,0.0,1667.3,0.0,1.0,0.0,-0.00855,27.22,-43.7,1.0,164.0,-201.0,-4.42,31.86,-0.000123,FALSE POSITIVE
1.0,0.0,123.5,0.0,0.0,0.0,-0.0284,3.94,-13.6,1.0,150.0,-166.0,-0.37,421.03,-0.000418,CONFIRMED
0.0,0.0,45.4,0.0,1.0,0.0,-0.0879,4.37,-26.2,1.0,177.0,-177.0,-0.57,194.18,-0.00167,FALSE POSITIVE
0.996,0.0,690.3,0.0,0.0,0.0,-0.00694,10.98,-24.4,1.0,83.0,-73.0,-0.99,11.74,-0.000202,CONFIRMED
0.0,0.0,1843.8,0.0,1.0,0.0,-0.0148,29.66,-43.1,1.0,173.0,-239.0,-3.31,21.4,-0.000196,FALSE POSITIVE
1.0,0.0,49.9,0.0,0.0,0.0,-0.0714,2.6,-26.4,1.0,163.0,-146.0,-0.19,20.48,-0.00171,CONFIRMED
1.0,0.0,55.0,0.0,0.0,0.0,-0.0541,2.53,-21.3,2.0,155.0,-155.0,-0.19,50.6,-0.00144,CONFIRMED
1.0,0.0,60.7,0.0,0.0,0.0,-0.0581,2.95,-25.8,1.0,155.0,-155.0,-0.22,23.77,-0.00164,CONFIRMED
1.0,0.0,25.6,0.0,0.0,0.0,-0.0678,1.7,-18.4,3.0,155.0,-155.0,-0.12,191.78,-0.00236,CONFIRMED
1.0,0.0,48.1,0.0,0.0,0.0,-0.122,2.94,-16.4,1.0,161.0,-161.0,-0.39,204.1,-0.00157,CONFIRMED
0.0,0.0,529.9,0.0,1.0,0.0,-0.0187,20.7,-26.6,1.0,117.0,-117.0,-4.86,72.71,-0.000544,FALSE POSITIVE
1.0,0.0,79.7,0.0,0.0,0.0,-0.0357,3.13,-17.8,1.0,159.0,-177.0,-0.31,219.95,-0.000999,CONFIRMED
1.0,0.0,26.6,0.0,0.0,0.0,-0.146,4.06,-42.8,1.0,172.0,-237.0,-0.44,26.13,-0.0025,CANDIDATE
0.0,0.0,1398.8,0.0,1.0,0.0,-0.00624,26.56,-44.3,1.0,171.0,-214.0,-2.77,56.84,-7.08e-05,FALSE POSITIVE
1.0,0.0,128.3,0.0,0.0,0.0,-0.0233,3.82,-13.4,1.0,169.0,-211.0,-0.41,621.92,-0.000631,CONFIRMED
0.0,0.0,547.8,1.0,1.0,0.0,-0.00835,44.04,-43.8,1.0,169.0,-225.0,-4.62,42.8,-0.00016,FALSE POSITIVE
1.0,0.0,30.6,0.0,0.0,0.0,-0.0719,2.11,-9.9,1.0,111.0,-160.0,-0.41,705.93,-0.00228,CONFIRMED
1.0,0.0,25.2,0.0,0.0,0.0,-0.0899,2.06,-11.6,2.0,111.0,0.0,-0.39,341.48,-0.00291,CONFIRMED
1.0,0.0,22.7,0.0,0.0,0.0,-0.0995,1.57,-8.3,3.0,111.0,0.0,-0.3,1893.42,-0.00328,CONFIRMED
1.0,0.0,21.9,0.0,0.0,0.0,-0.11,2.3,-14.6,4.0,111.0,0.0,-0.44,152.75,-0.00372,CONFIRMED
1.0,0.0,293.7,0.0,0.0,0.0,-0.0143,3.18,-8.1,1.0,102.0,-102.0,-0.19,89.25,-0.000326,CONFIRMED
0.999,0.0,1838.4,0.0,0.0,0.0,-0.00147,10.43,-7.2,1.0,110.0,-110.0,-0.62,406.6,-4.21e-05,CONFIRMED
0.0,0.0,37.2,1.0,1.0,0.0,-0.124,23.88,-34.5,1.0,197.0,-180.0,-2.35,319.76,-0.00217,FALSE POSITIVE
1.0,0.0,81.1,0.0,0.0,0.0,-0.0321,4.09,-20.9,1.0,75.0,-83.0,-0.49,248.57,-0.000925,CONFIRMED
0.998,0.0,25.6,0.0,0.0,0.0,-0.111,2.58,-26.0,3.0,75.0,-83.0,-0.31,90.65,-0.00409,CONFIRMED
1.0,0.0,26.7,0.0,0.0,0.0,-0.127,3.05,-32.8,2.0,75.0,-83.0,-0.37,52.38,-0.00376,CONFIRMED
1.0,0.0,117.0,0.0,0.0,0.0,-0.0335,5.5,-17.5,1.0,120.0,-120.0,-1.09,87.76,-0.000934,CONFIRMED
1.0,0.0,78.7,0.0,0.0,0.0,-0.0535,5.22,-22.8,2.0,120.0,-120.0,-1.03,33.82,-0.00151,CONFIRMED
0.973,0.0,37.5,0.0,0.0,0.0,-0.128,4.0,-27.4,3.0,120.0,-120.0,-0.79,12.94,-0.00405,CONFIRMED
0.975,0.0,18.2,0.0,0.0,0.0,-0.0772,1.94,-13.6,4.0,120.0,-120.0,-0.38,246.13,-0.00284,CANDIDATE
0.953,0.0,124.7,0.0,0.0,0.0,-0.0221,2.13,-19.8,1.0,71.0,-89.0,-0.25,6.47,-0.000517,CONFIRMED
0.704,0.0,87.8,0.0,0.0,0.0,-0.0159,1.24,-10.2,2.0,71.0,-89.0,-0.15,151.14,-0.000418,CONFIRMED
0.996,0.0,2040.7,0.0,0.0,0.0,-0.00605,10.62,-6.7,1.0,98.0,-109.0,-0.73,244.42,-4.07e-05,CONFIRMED
1.0,0.0,45.1,0.0,0.0,0.0,-0.0694,2.74,-25.0,1.0,166.0,-166.0,-0.22,29.62,-0.0021,CONFIRMED
1.0,0.0,51.0,0.0,0.0,0.0,-0.0557,3.12,-20.5,1.0,80.0,-80.0,-0.43,100.34,-0.00165,CONFIRMED
0.998,0.0,25.3,0.0,0.0,0.0,-0.0725,1.45,-9.7,2.0,80.0,-80.0,-0.2,2031.84,-0.00225,CONFIRMED
0.949,0.0,16.7,0.0,0.0,0.0,-0.124,1.78,-19.8,3.0,80.0,-80.0,-0.25,210.16,-0.00432,CONFIRMED
1.0,0.0,86.1,0.0,1.0,0.0,-0.263,39.0,-27.3,1.0,40.0,-160.0,-9.39,95.4,-0.00377,FALSE POSITIVE
1.0,0.0,32.2,0.0,0.0,0.0,-0.513,3.43,-17.4,2.0,117.0,-105.0,-0.7,287.91,-0.00419,CONFIRMED
1.0,0.0,16.9,0.0,0.0,0.0,-0.333,43.17,-29.0,3.0,117.0,-105.0,-8.74,93.03,-0.00746,CONFIRMED
0.999,0.0,15.1,0.0,0.0,0.0,-0.135,2.07,-12.7,5.0,117.0,-105.0,-0.42,686.99,-0.00546,CONFIRMED
1.0,0.0,57.9,0.0,0.0,0.0,-0.28,7.12,-57.5,1.0,180.0,-248.0,-0.8,13.09,-0.0032,CANDIDATE
1.0,0.0,97.1,0.0,0.0,0.0,-0.0403,2.32,-9.2,2.0,111.0,-111.0,-0.2,19.83,-0.00113,CONFIRMED
0.334,0.0,39.2,0.0,0.0,0.0,-0.287,3.87,-27.7,1.0,163.0,-210.0,-0.75,0.81,-0.00727,CANDIDATE
1.0,0.0,93.4,0.0,0.0,0.0,-0.0179,1.32,-2.4,1.0,100.0,-122.0,-0.06,3362.71,-0.00052,CANDIDATE
0.965,0.0,32.2,0.0,0.0,0.0,-0.0466,1.84,-21.8,1.0,155.0,-155.0,-0.14,117.5,-0.00128,CONFIRMED
0.334,1.0,28.9,0.0,0.0,1.0,-0.276,35.74,-7.8,1.0,156.0,-205.0,-3.49,10177.11,-0.00252,FALSE POSITIVE
0.0,0.0,458.6,0.0,1.0,0.0,-0.00507,59.56,-5.8,1.0,136.0,-151.0,-38.1,19256.81,-6.01e-05,FALSE POSITIVE
0.0,0.0,534.5,0.0,1.0,0.0,-0.00644,23.6,-36.6,1.0,164.0,-200.0,-2.34,129.45,-0.000127,FALSE POSITIVE
0.0,1.0,91.7,0.0,0.0,0.0,0.0,5.06,-2.4,1.0,167.0,-230.0,-2.1,6152.88,-0.00777,FALSE POSITIVE
0.0,0.0,322.3,0.0,1.0,0.0,-0.00727,13.66,-13.9,1.0,197.0,-241.0,-2.3,98.77,-0.000143,FALSE POSITIVE
0.0,0.0,37.1,0.0,0.0,0.0,-0.0588,34.39,-21.8,1.0,50.0,-121.0,-11.0,23135.72,-0.00159,CANDIDATE
1.0,0.0,179.6,0.0,0.0,0.0,-0.142,133.56,-20.75,1.0,267.0,-326.0,-77.9,277887.7,-0.00413,CANDIDATE
0.0,0.0,116.1,1.0,1.0,0.0,-0.0297,23.61,-8.1,1.0,169.0,-152.0,-2.85,4391.51,-0.000504,FALSE POSITIVE
0.0,0.0,140.6,1.0,0.0,1.0,-0.0379,27.85,-5.1,1.0,155.0,-155.0,-3.25,1595.19,-0.000781,FALSE POSITIVE
0.334,0.0,23.0,0.0,0.0,0.0,-0.142,2.39,-20.75,1.0,157.0,-160.0,-0.3,141.6,-0.00413,FALSE POSITIVE
0.0,0.0,24.3,1.0,0.0,0.0,-0.507,23.35,-5.6,1.0,161.0,-178.0,-2.34,701.68,-0.00887,FALSE POSITIVE
0.0,0.0,62.3,0.0,1.0,0.0,-0.0437,403.59,-8.5,1.0,226.0,-340.0,-105.0,7903.84,-0.000883,FALSE POSITIVE
1.0,0.0,235.7,0.0,0.0,0.0,-0.0916,7.67,-15.8,1.0,93.0,-129.0,-1.2,2.92,-0.000921,CONFIRMED
0.0,0.0,19.6,1.0,1.0,0.0,-0.0942,1.25,-23.8,1.0,143.0,-129.0,-0.07,838.42,-0.00196,FALSE POSITIVE
0.0,0.0,22.2,1.0,0.0,0.0,-0.122,7.47,-13.2,1.0,78.0,-86.0,-2.5,3518.78,-0.00339,FALSE POSITIVE
1.0,0.0,37.5,0.0,0.0,0.0,-0.0672,2.47,-12.6,1.0,72.0,-91.0,-0.23,273.78,-0.00205,CONFIRMED
0.989,0.0,10.9,0.0,0.0,0.0,-0.538,1.62,-18.3,2.0,72.0,-91.0,-0.15,98.51,-0.0152,CONFIRMED
0.0,1.0,37.5,1.0,0.0,0.0,-0.2,17.12,-8.3,1.0,158.0,-193.0,-1.6,3248.17,-0.00294,FALSE POSITIVE
1.0,0.0,41.0,0.0,0.0,0.0,-0.0683,13.92,-16.5,1.0,49.0,-118.0,-4.66,443.58,-0.00222,CONFIRMED
0.0,1.0,136.3,1.0,0.0,1.0,-0.796,3.22,-12.8,1.0,171.0,-171.0,-1.05,15822.49,-0.00117,FALSE POSITIVE
0.0,0.0,27.0,1.0,0.0,1.0,-0.127,1.19,-5.2,1.0,169.0,-207.0,-0.16,1448.05,-0.0039,FALSE POSITIVE
0.334,0.0,35.7,0.0,0.0,0.0,-0.198,2.99,-46.8,1.0,153.0,-119.0,-0.21,0.0,-0.00305,CANDIDATE
0.994,0.0,25.5,0.0,0.0,0.0,-0.367,1.78,-6.1,2.0,115.0,-104.0,-0.41,53.09,-0.012,CONFIRMED
0.997,0.0,23.6,0.0,0.0,0.0,-0.248,1.55,-5.0,1.0,115.0,-104.0,-0.36,119.87,-0.00899,CONFIRMED
0.998,0.0,1252.5,0.0,0.0,0.0,-0.00776,8.78,-31.3,1.0,291.0,-291.0,-2.13,76.1,-4.01e-05,CONFIRMED
0.632,0.0,267.4,0.0,0.0,0.0,-0.0122,8.25,-1.5,1.0,114.0,-171.0,-2.5,2310.43,-0.000329,CANDIDATE
0.0,0.0,270.1,1.0,1.0,1.0,-0.0461,7.48,-18.4,1.0,163.0,-181.0,-1.17,442.78,-0.000485,FALSE POSITIVE
0.0,0.0,37.2,0.0,0.0,0.0,-0.0707,2.78,-1.3,2.0,114.0,-171.0,-0.84,4601.71,-0.00248,CANDIDATE
0.999,0.0,71.2,0.0,0.0,0.0,-0.077,2.52,-3.1,1.0,75.0,-69.0,-0.12,49.16,-0.00248,CANDIDATE
1.0,0.0,53.6,0.0,0.0,0.0,-0.0416,1.69,-1.5,1.0,74.0,-83.0,-0.09,2388.98,-0.00138,CONFIRMED
0.0,0.0,184.3,0.0,1.0,0.0,-0.0498,78.54,-174.0,1.0,200.0,-343.0,-11.1,69.62,-0.000837,FALSE POSITIVE
0.0,0.0,35.6,1.0,0.0,0.0,-0.118,14.71,-19.2,1.0,126.0,-140.0,-2.12,51.85,-0.00224,FALSE POSITIVE
0.0,0.0,63.6,1.0,1.0,1.0,-0.0258,1.45,-6.6,1.0,155.0,-173.0,-0.13,4349.62,-0.000655,FALSE POSITIVE
1.0,0.0,73.5,0.0,0.0,0.0,-0.0254,1.41,-5.6,1.0,100.0,-100.0,-0.06,740.47,-0.00068,CONFIRMED
1.0,0.0,39.7,0.0,0.0,0.0,-0.0434,1.36,-8.3,2.0,100.0,-100.0,-0.06,251.77,-0.00129,CONFIRMED
1.0,0.0,29.8,0.0,0.0,0.0,-0.0835,2.01,-14.9,1.0,180.0,-198.0,-0.2,222.91,-0.00297,CONFIRMED
0.0,0.0,187.6,1.0,1.0,1.0,-0.0273,67.37,-13.6,1.0,189.0,-207.0,-30.5,681.39,-0.000572,FALSE POSITIVE
